full_address,latitude,longitude,postal_code
13 DOVER CL EAST,1.30537011229366,103.786079519406,130013
132 CLARENCE LANE,1.29225523437497,103.814879807351,140132
414 SEMBAWANG DR,1.45132454894718,103.818031195261,750414
318 SEMBAWANG VISTA,1.44623076981756,103.819993931128,750318
149 MEI LING ST,1.29479975817447,103.804609065173,140149
356C ADMIRALTY DR,1.44925221115986,103.817794617678,753356
353A ADMIRALTY DR,1.45053763016096,103.819135455324,751353
501B WELLINGTON CIRCLE,1.45218571290718,103.821369887884,752501
421 CANBERRA RD,1.45299061364993,103.818532777338,750421
417 CANBERRA RD,1.45199817874292,103.819475589257,750417
588C MONTREAL DR,1.45048422477721,103.824578498241,753588
468B ADMIRALTY DR,1.45000861656514,103.814110899773,752468
359A ADMIRALTY DR,1.44966317668208,103.815544863508,751359
503A CANBERRA LINK,1.45058879786565,103.821649350316,751503
309 CANBERRA RD,1.4467573459998,103.821562407206,750309
730 TAMPINES ST 71,1.35670606456443,103.933499178921,520730
438B SENGKANG WEST AVE,1.39274518333866,103.877720031685,792438
209C COMPASSVALE LANE,1.38399373466045,103.899173530483,543209
188B RIVERVALE DR,1.39454068651965,103.905458975406,542188
313C ANCHORVALE RD,1.39183903140814,103.887995878385,543313
204C COMPASSVALE DR,1.3875661962064,103.894821076791,543204
185A RIVERVALE CRES,1.3933223716906,103.907116237157,541185
122E RIVERVALE DR,1.38795724986826,103.905852165491,545122
107 RIVERVALE WALK,1.38300501325196,103.900272453522,540107
317A ANCHORVALE RD,1.39392639161049,103.887958194183,541317
259A COMPASSVALE RD,1.39390590594045,103.896732147073,541259
318D ANCHORVALE LINK,1.39314049828612,103.889509691071,544318
313B ANCHORVALE RD,1.39134850373845,103.888012432395,542313
324A SENGKANG EAST WAY,1.39346660109152,103.892056931811,541324
446B JLN KAYU,1.3917668903484,103.873322981775,792446
226A COMPASSVALE WALK,1.38741262572687,103.899719706863,541226
267A COMPASSVALE LINK,1.38295233185929,103.897862620782,541267
273A COMPASSVALE LINK,1.38407485646696,103.894939721785,541273
158A RIVERVALE CRES,1.38872018812525,103.906869059805,541158
183A RIVERVALE CRES,1.39164106188715,103.907924031863,541183
311D ANCHORVALE LANE,1.39185683967752,103.884702425227,544311
157B RIVERVALE CRES,1.38763106364664,103.908232918823,542157
403D FERNVALE LANE,1.38821938378892,103.873178887951,794403
117B RIVERVALE DR,1.38358691172228,103.902524354383,542117
318C ANCHORVALE LINK,1.39333357053438,103.889000192919,543318
148 RIVERVALE CRES,1.39076215487922,103.905195828794,540148
260C SENGKANG EAST WAY,1.39413298199161,103.895443551571,543260
245 COMPASSVALE RD,1.39296180675514,103.899291409001,540245
206D COMPASSVALE LANE,1.38696771906197,103.897260059685,544206
197 RIVERVALE DR,1.39260720460019,103.903563470108,540197
403B FERNVALE LANE,1.38879143490193,103.872979832028,792403
224B COMPASSVALE WALK,1.38821172789787,103.897870950542,542224
196 RIVERVALE DR,1.39283679521508,103.903146292304,540196
121B RIVERVALE DR,1.38635282133169,103.904834771688,542121
256 COMPASSVALE RD,1.39387428397687,103.899281437966,540256
312A ANCHORVALE LANE,1.39173374169872,103.885155624264,541312
310B ANCHORVALE RD,1.39090460679765,103.884682862492,542310
315A ANCHORVALE RD,1.39194187989874,103.889018489102,541315
205A COMPASSVALE LANE,1.38603998336502,103.896966686372,541205
324C SENGKANG EAST WAY,1.39254408668838,103.891776534324,543324
511 SERANGOON NTH AVE 4,1.3711995231746,103.87563237216,550511
315 SERANGOON AVE 2,1.35293445761679,103.865970806633,550315
211 SERANGOON AVE 4,1.35631688829829,103.873175455861,550211
204 SERANGOON CTRL,1.35243827939715,103.873298136881,550204
413 SERANGOON CTRL,1.34914801025152,103.873853061746,550413
517 SERANGOON NTH AVE 4,1.37132342766086,103.874085635267,550517
135 SERANGOON NTH AVE 2,1.36725606646986,103.874813498992,550135
539 SERANGOON NTH AVE 4,1.37496192242403,103.872188582292,550539
319 SERANGOON AVE 2,1.35252439194918,103.868043877858,550319
438 TAMPINES ST 43,1.360314073838,103.951590617952,520438
831 TAMPINES ST 83,1.35036280478376,103.934554541156,520831
221 TAMPINES ST 24,1.35516056233115,103.952361056234,521221
215 TAMPINES ST 23,1.35466443138885,103.953165900686,520215
463 TAMPINES ST 44,1.3592442016143,103.954640756718,520463
884 TAMPINES ST 83,1.35153277057069,103.93280546659,520884
274 TAMPINES ST 22,1.34829994079049,103.95005945995,520274
817 TAMPINES ST 81,1.34763507689117,103.936695602239,520817
234 TAMPINES ST 21,1.35590413566011,103.948024616734,521234
107 TAMPINES ST 11,1.34836421842072,103.948158723814,521107
161 TAMPINES ST 12,1.35000084839602,103.945978324355,521161
136 SIMEI ST 1,1.34793607242033,103.956339808271,520136
317 TAMPINES ST 33,1.35153802906184,103.956897901071,520317
805 TAMPINES AVE 4,1.34611545769579,103.937408478235,520805
113 SIMEI ST 1,1.34285425567354,103.94988040818,520113
717 TAMPINES ST 72,1.3588121878635,103.935212702172,520717
702 TAMPINES ST 71,1.3561725371375,103.937479923002,520702
423 TAMPINES ST 41,1.35707271057215,103.947601553633,520423
710 TAMPINES ST 71,1.35892431398391,103.937644661626,520710
127 SIMEI ST 1,1.34658424384582,103.954316430613,520127
266 TAMPINES ST 21,1.35196574894384,103.950237717969,520266
293 TAMPINES ST 22,1.35039108059223,103.954901592901,520293
497C TAMPINES ST 45,1.35825225174873,103.958367360305,522497
222 TAMPINES ST 24,1.35551706060218,103.952686477721,521222
409 TAMPINES ST 41,1.35915579362423,103.945140506761,520409
868 TAMPINES ST 83,1.35477615386172,103.933979626979,520868
249 TAMPINES ST 21,1.35186837515817,103.948463265355,520249
159 TAMPINES ST 12,1.35104130847402,103.946051539375,521159
814 TAMPINES ST 81,1.34728360419145,103.936553864724,520814
163 TAMPINES ST 12,1.34953223099799,103.947459140714,521163
925 TAMPINES ST 91,1.34642313830126,103.940969858247,520925
933 TAMPINES ST 91,1.34524172287507,103.939098694607,520933
210 TAMPINES ST 23,1.35402365617519,103.953988554843,520210
262 TAMPINES ST 21,1.35375664901938,103.950970398919,520262
342 TAMPINES ST 33,1.35114570469273,103.961798123148,520342
366 TAMPINES ST 34,1.35761758572121,103.961378989065,520366
395 TAMPINES AVE 7,1.35586379234092,103.956049133991,520395
385 TAMPINES ST 32,1.35496004375845,103.95852095013,520385
880A TAMPINES AVE 8,1.35201370917807,103.931999320762,521880
158 SIMEI RD,1.34425348635592,103.959602823483,520158
493B TAMPINES AVE 9,1.36226589882023,103.95206009759,521493
233 SIMEI ST 4,1.34416652504865,103.956338322334,520233
417 TAMPINES ST 41,1.35878092518789,103.947275912962,520417
384 TAMPINES ST 32,1.35401864329292,103.958052645778,520384
515D TAMPINES CTRL 7,1.35696233709253,103.939269203294,524515
497J TAMPINES ST 45,1.35926416653664,103.959503982842,527497
495F TAMPINES ST 43,1.36442076452696,103.95294031503,525495
160 LOR 1 TOA PAYOH,1.33094394405829,103.845020058262,310160
226 SIMEI ST 4,1.34253199415964,103.957012535731,520226
120 LOR 2 TOA PAYOH,1.33913568992412,103.845562921008,310120
59 LOR 5 TOA PAYOH,1.33675035701881,103.851794384284,310059
233 LOR 8 TOA PAYOH,1.33828365922679,103.858467966719,310233
54 LOR 5 TOA PAYOH,1.3373566637027,103.850390748824,310054
168 LOR 1 TOA PAYOH,1.33176643070234,103.843423249665,310168
102 POTONG PASIR AVE 1,1.3336901273759,103.868810587506,350102
219 LOR 8 TOA PAYOH,1.3427643319014,103.855872559307,310219
214 LOR 8 TOA PAYOH,1.34183370695987,103.854370726041,310214
248 KIM KEAT LINK,1.33136716741014,103.855879359987,310248
45 LOR 5 TOA PAYOH,1.33586537201904,103.853751144736,310045
259 KIM KEAT AVE,1.33389588710225,103.857558824931,310259
206 TOA PAYOH NTH,1.34231481416805,103.84650890023,310206
14 LOR 7 TOA PAYOH,1.33666896706719,103.858353616452,310014
152 LOR 2 TOA PAYOH,1.33416708512554,103.845891140252,310152
139A LOR 1A TOA PAYOH,1.33627775831234,103.844044881122,311139
11 JOO SENG RD,1.33500895047711,103.880706259667,360011
14 JOO SENG RD,1.33607365258296,103.879853823853,360014
238 LOR 1 TOA PAYOH,1.3402100624015,103.851574634389,310238
122 POTONG PASIR AVE 1,1.3349317199816,103.866124988651,350122
138A LOR 1A TOA PAYOH,1.33671098513786,103.845472945511,311138
257 KIM KEAT AVE,1.33260688502861,103.857270508532,310257
99B LOR 2 TOA PAYOH,1.33874496491842,103.84725279468,311099
254 KIM KEAT AVE,1.33173315408576,103.858329268353,310254
155 WOODLANDS ST 13,1.43473447528056,103.774586932224,730155
339 WOODLANDS AVE 1,1.43100437721898,103.781602327403,730339
855 WOODLANDS ST 83,1.44011704008155,103.792874705131,730855
343 WOODLANDS AVE 1,1.43174566146212,103.780658303142,730343
810 WOODLANDS ST 81,1.44267221161224,103.788152306679,730810
665 WOODLANDS RING RD,1.43801280829028,103.797671900886,730665
426 WOODLANDS ST 41,1.42711341742034,103.773283188353,730426
429 WOODLANDS ST 41,1.42661684900233,103.772948569562,730429
715 WOODLANDS DR 70,1.44198957569918,103.799393670745,730715
754 WOODLANDS CIRCLE,1.44528901712634,103.793928766431,731754
853 WOODLANDS ST 83,1.43942402460765,103.793101108811,730853
102 WOODLANDS ST 13,1.43608294925148,103.781199565987,730102
616 WOODLANDS AVE 4,1.4343227615451,103.795844279939,730616
839 WOODLANDS ST 82,1.44272213958686,103.791731283274,730839
764A WOODLANDS CIRCLE,1.44561064808723,103.796780614168,731764
682A WOODLANDS DR 62,1.44031862988978,103.803284675318,731682
895C WOODLANDS DR 50,1.43566901015181,103.792604837224,732895
506 WOODLANDS DR 14,1.43244170448861,103.790863803202,730506
649 WOODLANDS RING RD,1.43893593743693,103.800962457948,730649
355 WOODLANDS AVE 1,1.43284602091658,103.784550610749,730355
689F WOODLANDS DR 75,1.44357856654871,103.808771154988,736689
713 WOODLANDS DR 70,1.44195475589682,103.797812012966,730713
570C WOODLANDS AVE 1,1.43147277406855,103.78998191026,733570
353 WOODLANDS AVE 1,1.4318164870717,103.785162448842,730353
512 WOODLANDS DR 14,1.43423238928987,103.788857198082,730512
745 WOODLANDS CIRCLE,1.4421581766394,103.795608530175,730745
582 WOODLANDS DR 16,1.43014040629208,103.795835240178,730582
625B WOODLANDS DR 52,1.43341655022559,103.800012747868,732625
555 WOODLANDS DR 53,1.43228169943574,103.795797044364,730555
744 WOODLANDS CIRCLE,1.44283428410961,103.795936955398,730744
690D WOODLANDS DR 75,1.44261596598046,103.807852213015,734690
409 WOODLANDS ST 41,1.42912098811762,103.773326475011,730409
136 MARSILING RD,1.43832145748732,103.777752029807,730136
892A WOODLANDS DR 50,1.43726918605213,103.790432362073,730892
581 WOODLANDS DR 16,1.42989030003699,103.796403905753,730581
168 WOODLANDS ST 11,1.43295934850925,103.776737651554,730168
138 MARSILING RD,1.43809995341553,103.777263836104,730138
788E WOODLANDS CRES,1.44441749764901,103.802337261902,735788
827 WOODLANDS ST 81,1.43987157787967,103.789355479613,730827
323 WOODLANDS ST 32,1.43117274894118,103.77911320353,730323
111 WOODLANDS ST 13,1.43794381732231,103.782059433742,730111
807 WOODLANDS ST 81,1.44226027181922,103.78751724184,730807
361 WOODLANDS AVE 5,1.43390675630046,103.784818819684,730361
763 YISHUN ST 72,1.42536203078616,103.834545610712,760763
399 YISHUN AVE 6,1.42752635479796,103.847084233387,760399
123 YISHUN ST 11,1.43457263947313,103.831796919201,760123
121 YISHUN ST 11,1.43436897707941,103.830142952357,760121
144 YISHUN ST 11,1.43102371428403,103.831365011855,760144
402 YISHUN RING RD,1.42654968667614,103.847265134763,760402
131 YISHUN ST 11,1.43316260592868,103.831684787748,760131
442 YISHUN AVE 11,1.42349006597765,103.845333238298,760442
704 YISHUN AVE 5,1.42923420821389,103.828880603195,760704
320 YISHUN CTRL,1.42944311134143,103.841407442602,760320
440 YISHUN AVE 11,1.42233139600502,103.84613305852,760440
250 YISHUN AVE 9,1.43553062556873,103.84167355912,760250
639 YISHUN ST 61,1.42056023821885,103.838449241015,760639
653 YISHUN AVE 4,1.42307981422748,103.839666794518,760653
254 YISHUN RING RD,1.43461891745071,103.840583866502,760254
638 YISHUN ST 61,1.42025912183945,103.838566299942,760638
626 YISHUN ST 61,1.41749366890869,103.835749017424,760626
864 YISHUN AVE 4,1.41667257801916,103.839242300389,760864
157 YISHUN ST 11,1.43221790096871,103.834091373479,760157
602 YISHUN ST 61,1.42254719084625,103.83630530745,760602
203 YISHUN ST 21,1.43068689542817,103.83657443377,760203
120 YISHUN RING RD,1.43482138833722,103.829347800986,760120
232 YISHUN ST 21,1.43459992009659,103.837409471332,760232
792 YISHUN RING RD,1.42050037590918,103.832376118316,760792
663A YISHUN AVE 4,1.42014040330851,103.839692516009,761663
181 ANG MO KIO AVE 5,1.37679309896347,103.837142240849,560181
212 ANG MO KIO AVE 3,1.36880359418469,103.841618072603,560212
449 ANG MO KIO AVE 10,1.36785888260941,103.856047007924,560449
503 ANG MO KIO AVE 5,1.37546163119278,103.848942047568,560503
560 ANG MO KIO AVE 10,1.37081626777721,103.859192334256,560560
114 ANG MO KIO AVE 4,1.37257962452704,103.836220813247,560114
644 ANG MO KIO AVE 4,1.37914986228487,103.84093819913,560644
578 ANG MO KIO AVE 10,1.37179067644703,103.854961173992,560578
444 ANG MO KIO AVE 10,1.36660045321147,103.855578790668,560444
415 ANG MO KIO AVE 10,1.36445335577543,103.853655233672,560415
321 ANG MO KIO AVE 1,1.36514126911853,103.8487041858,560321
638 ANG MO KIO AVE 6,1.38047559647224,103.843567764408,560638
402 ANG MO KIO AVE 10,1.36147707782617,103.855300420198,560402
725 ANG MO KIO AVE 6,1.37279081671095,103.846911241497,560725
521 ANG MO KIO AVE 5,1.37357054041245,103.851551329495,560521
352 ANG MO KIO ST 32,1.36442474404862,103.850864037677,560352
259 ANG MO KIO AVE 2,1.36858148248531,103.831557777899,560259
36 CHAI CHEE AVE,1.32534102499628,103.92543538387,461036
109 BEDOK NTH RD,1.33205316021213,103.93493510232,460109
86 BEDOK NTH ST 4,1.33254084365722,103.93898934581,460086
426 BEDOK NTH RD,1.32980063275837,103.928985674792,460426
608 BEDOK RESERVOIR RD,1.33184129947186,103.913196235939,470608
626 BEDOK RESERVOIR RD,1.33436836445678,103.915682191976,470626
43 CHAI CHEE ST,1.32834668503077,103.925654810377,461043
708 BEDOK NTH RD,1.33503645745879,103.919311961318,470708
667 JLN DAMAI,1.33374545014475,103.908858611231,410667
408 BEDOK NTH AVE 2,1.32852320209845,103.932856033158,460408
112 BEDOK RESERVOIR RD,1.32969408806205,103.910490219171,470112
764 BEDOK RESERVOIR VIEW,1.33587226296479,103.935400949109,470764
51 CHAI CHEE ST,1.32881089989839,103.922129869924,460051
670 JLN DAMAI,1.33251871785385,103.908283298037,410670
553 BEDOK NTH AVE 1,1.33149366261597,103.927818703986,460553
714 BEDOK RESERVOIR RD,1.33703060322387,103.923284613437,470714
506 BEDOK NTH AVE 3,1.33214280816285,103.933720223574,460506
21 BEDOK STH RD,1.32014595403693,103.933163375784,460021
34 CHAI CHEE AVE,1.32416996959775,103.926405179845,461034
10E BEDOK STH AVE 2,1.3216200934601,103.937040959341,464010
108 LENGKONG TIGA,1.32456370966495,103.91013096847,410108
188 BISHAN ST 13,1.34992208546794,103.851754115787,570188
207 BISHAN ST 23,1.35464222026017,103.848183306018,570207
264 BISHAN ST 24,1.35865897891792,103.842049817206,570264
267 BISHAN ST 24,1.35763464029646,103.842813287198,570267
158 BISHAN ST 13,1.34653526211205,103.856208219158,570158
246 BISHAN ST 22,1.36067416170778,103.843353629778,570246
183 BISHAN ST 13,1.35045853468041,103.852476179728,570183
219 BISHAN ST 23,1.35739727896901,103.849430241136,570219
101 BISHAN ST 12,1.34485915828152,103.848400765185,570101
280 BT BATOK EAST AVE 3,1.34770147739311,103.757044584552,650280
374 BT BATOK ST 31,1.35798291106742,103.750736425731,650374
318 BT BATOK ST 32,1.36094593781145,103.747282390377,650318
242 BT BATOK EAST AVE 5,1.35095950808957,103.756233418128,650242
232 BT BATOK EAST AVE 5,1.34933608943668,103.75494179671,650232
540 BT BATOK ST 52,1.35440568176535,103.75130601487,650540
208 BT BATOK ST 21,1.34590310545134,103.748811814397,650208
331 BT BATOK ST 33,1.36361186600798,103.747645306633,650331
310 BT BATOK ST 32,1.35964071966908,103.748829089659,650310
112 BT BATOK WEST AVE 6,1.34817353357762,103.745025213312,650112
262 BT BATOK EAST AVE 4,1.35062361485088,103.759330011217,650262
621 BT BATOK CTRL,1.35022916499468,103.748340672674,650621
290G BT BATOK ST 24,1.34337777770123,103.757174736965,656290
366 BT BATOK ST 31,1.36036478752608,103.748916692721,650366
122 BT BATOK CTRL,1.35204347678175,103.746952273416,650122
107 BT PURMEI RD,1.27310165475122,103.824508572172,090107
20 JLN KLINIK,1.28811451810467,103.829040334276,160020
50 HAVELOCK RD,1.28977813992267,103.826793758887,160050
1 JLN BT MERAH,1.28645354030174,103.808242400418,150001
5 TELOK BLANGAH CRES,1.27872402905423,103.819220384802,090005
141 JLN BT MERAH,1.27714559744846,103.828738908605,160141
15 TELOK BLANGAH CRES,1.27706044815472,103.82076205842,090015
6 TELOK BLANGAH CRES,1.27814081311562,103.818484019328,090006
149 SILAT AVE,1.27736066510423,103.831600213349,160149
1 EVERTON PK,1.27742654288695,103.840001188095,081001
49 KIM PONG RD,1.28429935662089,103.830518003368,160049
59 TELOK BLANGAH HTS,1.2753534329115,103.813588303131,100059
109A DEPOT RD,1.28095771309777,103.809440153696,101109
119D KIM TIAN RD,1.2819459836123,103.827911093868,164119
25B JLN MEMBINA,1.28362146974577,103.825391035279,164025
8A BOON TIONG RD,1.28652536951665,103.830124811691,164008
113 DEPOT RD,1.28141986196531,103.807286875557,100113
106A DEPOT RD,1.28061364977894,103.810967870883,101106
20 JLN MEMBINA,1.28562459787443,103.825923251122,164020
84 TELOK BLANGAH HTS,1.27685313589348,103.809948605569,100084
26 TELOK BLANGAH CRES,1.27669324661085,103.818866609662,090026
122 KIM TIAN RD,1.28339187402842,103.82889400724,160122
25A JLN MEMBINA,1.28346637277709,103.826183412946,162025
63A LENGKOK BAHRU,1.28965100014149,103.815399530717,151063
431 BT PANJANG RING RD,1.38602501192541,103.770847695844,670431
4A BOON TIONG RD,1.28667370705366,103.832481682655,164004
105 GANGSA RD,1.37831242120574,103.767763308976,670105
524 JELAPANG RD,1.3861354959637,103.765863505451,670524
274 BANGKIT RD,1.37715619247431,103.774822991849,670274
441 FAJAR RD,1.38322219117285,103.770836884573,670441
520 JELAPANG RD,1.38646757937131,103.7665076307,670520
238 BT PANJANG RING RD,1.37979484885351,103.770663726887,670238
615 BT PANJANG RING RD,1.38514726798653,103.762438315763,670615
450 BT PANJANG RING RD,1.38452839749609,103.772431736418,670450
602 SENJA RD,1.38141822253802,103.762739370664,670602
633C SENJA RD,1.38473473131824,103.759217747785,673633
432 BT PANJANG RING RD,1.38623384280798,103.771188152165,670432
478 SEGAR RD,1.38953127642948,103.772874923486,670478
439 FAJAR RD,1.38304567931228,103.770465303497,670439
610 SENJA RD,1.38340067966504,103.761236851817,670610
210 PETIR RD,1.37419077642517,103.776256230332,670210
153 GANGSA RD,1.37497216679058,103.765518982199,670153
474 SEGAR RD,1.38863382045337,103.772388280701,670474
467 SEGAR RD,1.38698243415701,103.773788455756,670467
254 BANGKIT RD,1.37959332744982,103.773854600016,670254
607 SENJA RD,1.38251965138698,103.761516280011,670607
663 BUFFALO RD,1.30568031708633,103.850857724971,210663
8 SELEGIE RD,1.30320667141798,103.850493368737,180008
531 JELAPANG RD,1.38555067626764,103.764236401698,670531
110 TECK WHYE LANE,1.37823695284901,103.752208325828,680110
671B KLANG LANE,1.30923290113321,103.852360705457,212671
118 TECK WHYE LANE,1.37987102781951,103.750647321595,680118
296D CHOA CHU KANG AVE 2,1.37662308147899,103.74306824591,684296
701 CHOA CHU KANG ST 53,1.39165394542409,103.746220667925,680701
2 TECK WHYE AVE,1.38194642527068,103.751888178683,680002
226 CHOA CHU KANG CTRL,1.38115995023886,103.745292702375,680226
658 CHOA CHU KANG CRES,1.40075418778953,103.749259984055,680658
686C CHOA CHU KANG CRES,1.40468369607815,103.74900201661,683686
751 CHOA CHU KANG NTH 5,1.39246581726118,103.747906889864,680751
439 CHOA CHU KANG AVE 4,1.38372413417485,103.739787430026,680439
569 CHOA CHU KANG ST 52,1.39608478870921,103.746374587961,680569
568 CHOA CHU KANG ST 52,1.39567028728554,103.746282767188,680568
507 CHOA CHU KANG ST 51,1.38910481548092,103.74128676791,680507
463 CHOA CHU KANG AVE 4,1.37717864078464,103.735454175075,680463
484C CHOA CHU KANG AVE 5,1.37549260049004,103.73687123842,683484
451 CHOA CHU KANG AVE 4,1.38005209281397,103.735651375333,680451
297C CHOA CHU KANG AVE 2,1.37780775426379,103.74306718468,683297
7 TECK WHYE AVE,1.38147444864872,103.754521535437,680007
526 CHOA CHU KANG ST 51,1.39135405427241,103.74189333792,680526
155 JLN TECK WHYE,1.37893693677123,103.75716507033,680155
108 TECK WHYE LANE,1.378324137359,103.752950750544,680108
109 TECK WHYE LANE,1.37865989251211,103.752077659463,680109
557 CHOA CHU KANG NTH 6,1.39556990952056,103.744332777955,680557
235 CHOA CHU KANG CTRL,1.37975664367524,103.748749195334,680235
203 CHOA CHU KANG AVE 1,1.38133728174881,103.749449671373,680203
436 CHOA CHU KANG AVE 4,1.3845738801474,103.740368750567,680436
306 CLEMENTI AVE 4,1.32143826057396,103.765901268051,120306
304 CLEMENTI AVE 4,1.3209205726035,103.764859212465,120304
326 CLEMENTI AVE 5,1.31443081636431,103.766358328432,120326
381 CLEMENTI AVE 5,1.3185553480936,103.768028348058,120381
703 WEST COAST RD,1.30674896245195,103.760633580535,120703
417 CLEMENTI AVE 1,1.31022566649471,103.770901847179,120417
111 CLEMENTI ST 13,1.32321605375506,103.771126100117,120111
118 CLEMENTI ST 13,1.32491798651946,103.771891149087,120118
85 CIRCUIT RD,1.32265241052434,103.885755259463,370085
20 EUNOS CRES,1.32465648439267,103.903243112164,400020
329 UBI AVE 1,1.3270269894911,103.904816431751,400329
9 EUNOS CRES,1.32179869884385,103.902774741744,400009
32 EUNOS CRES,1.32029253511763,103.901355995305,400032
47 JLN TIGA,1.30876081841943,103.885032047857,390047
51 SIMS DR,1.31629232098944,103.878898984422,380051
33 BALAM RD,1.32976665389063,103.886229168167,370033
29 BALAM RD,1.32999792006149,103.88704797679,370029
846 SIMS AVE,1.317602618253,103.90170722021,400846
341 HOUGANG AVE 7,1.37044549024151,103.898588733978,530341
132 GEYLANG EAST AVE 1,1.3163505230505,103.885938847008,380132
939 HOUGANG ST 92,1.37395824754613,103.879695215818,530939
909 HOUGANG ST 91,1.37844828552468,103.882856903411,530909
418 HOUGANG AVE 8,1.37598297260748,103.895426311766,530418
254 HOUGANG AVE 3,1.36030661772127,103.891453683047,530254
950 HOUGANG ST 91,1.37559305335225,103.878761073257,530950
444 HOUGANG AVE 8,1.37948875169894,103.893848534648,530444
133 LOR AH SOO,1.35076271020557,103.887548072787,530133
565 HOUGANG ST 51,1.38051823194681,103.887953237737,530565
137 LOR AH SOO,1.34905321621757,103.88664017294,530137
439 HOUGANG AVE 8,1.37859799173852,103.893427304657,530439
234 HOUGANG AVE 1,1.35819557447623,103.888783549259,530234
973 HOUGANG ST 91,1.37780580313399,103.87971952242,530973
945 HOUGANG ST 92,1.37421925567465,103.881015089936,530945
54 TEBAN GDNS RD,1.32159846468451,103.736923103215,600054
533 HOUGANG AVE 6,1.37583341032049,103.891885076183,530533
102 JURONG EAST ST 13,1.33609657873553,103.738219191663,600102
47 TEBAN GDNS RD,1.32012627849168,103.739888486506,600047
275 TOH GUAN RD,1.34106185650379,103.747964433747,600275
266 TOH GUAN RD,1.34134130895868,103.744343444346,600266
404 PANDAN GDNS,1.31981661286798,103.749283319022,600404
309 JURONG EAST ST 32,1.34753691047157,103.734033285066,600309
413 PANDAN GDNS,1.31951010175214,103.747947223669,600413
263 JURONG EAST ST 24,1.34434377958261,103.741796120846,600263
106 JURONG EAST ST 13,1.33724965052823,103.737674650927,600106
534 JURONG WEST ST 52,1.34896771891724,103.717106045626,640534
440 JURONG WEST AVE 1,1.35131146892729,103.722836259059,640440
495 JURONG WEST ST 41,1.34969073793762,103.724362342467,640495
502 JURONG WEST AVE 1,1.35050127679181,103.718334683095,640502
823 JURONG WEST ST 81,1.34670519811102,103.69427104484,640823
921 JURONG WEST ST 92,1.33954694804925,103.688905094967,640921
527 JURONG WEST ST 52,1.34788417193502,103.716417389865,640527
557 JURONG WEST ST 42,1.35399275101832,103.718567124767,640557
731 JURONG WEST ST 72,1.34549617797228,103.698708059871,640731
457 JURONG WEST ST 41,1.35069822477174,103.720905064522,640457
152 YUNG HO RD,1.32707670709847,103.720708632369,610152
650C JURONG WEST ST 61,1.33842157723306,103.696385676366,643650
490 JURONG WEST AVE 1,1.3495885100502,103.727240414439,640490
988B JURONG WEST ST 93,1.33619079679783,103.695792447165,642988
337B TAH CHING RD,1.33745034737284,103.722395565486,612337
661B JURONG WEST ST 64,1.33599339068682,103.705617495141,642661
658D JURONG WEST ST 65,1.33721672789187,103.700757990613,644658
622 JURONG WEST ST 61,1.34051313546074,103.698881639419,640622
673B JURONG WEST ST 65,1.34439825029258,103.701663520064,642673
625 JURONG WEST ST 61,1.34152011714806,103.698796952856,640625
637 JURONG WEST ST 61,1.34156676422639,103.697970356424,640637
611 JURONG WEST ST 65,1.3389061885246,103.700751339877,640611
860 JURONG WEST ST 81,1.34884898470825,103.696772486889,640860
662A JURONG WEST ST 64,1.33688578252671,103.702739749317,641662
689 JURONG WEST CTRL 1,1.34083504320183,103.706006657162,640689
162 YUNG PING RD,1.32964834399546,103.722091489776,610162
77 LOR LIMAU,1.32504567583472,103.854762707954,320077
45 BENDEMEER RD,1.3223875270991,103.866126107239,330045
23 BENDEMEER RD,1.31771041461305,103.862786032663,330023
463 CRAWFORD LANE,1.30505411579746,103.861916751532,190463
6 ST. GEORGE'S LANE,1.32328058266215,103.858879246968,320006
44 OWEN RD,1.31551162976199,103.850377879064,210044
19 JLN TENTERAM,1.32760704104366,103.859860478714,321019
67 MARINE DR,1.30445743674353,103.909602924396,440067
48 BENDEMEER RD,1.32332270615854,103.866399245801,330048
47 MARINE CRES,1.30572354541959,103.91253050447,440047
76 MARINE DR,1.3029350083075,103.907739044319,440076
772 PASIR RIS ST 71,1.37537584725355,103.936973659467,510772
254 PASIR RIS ST 21,1.36814325057353,103.963819400058,510254
450 PASIR RIS DR 6,1.37115770791166,103.958128003976,510450
758 PASIR RIS ST 71,1.37682423712117,103.933319512718,510758
485 PASIR RIS DR 4,1.3744172834429,103.960854400578,510485
472 PASIR RIS DR 6,1.37416575605544,103.957269905237,510472
415 PASIR RIS DR 6,1.3719536014019,103.956353802014,510415
551 PASIR RIS ST 51,1.36736981596041,103.953118181493,510551
708 PASIR RIS DR 10,1.38118597273519,103.938981598716,510708
556 PASIR RIS ST 51,1.36756585418319,103.951902855432,510556
206 PASIR RIS ST 21,1.36628164486583,103.962698475917,510206
136 PASIR RIS ST 11,1.36468913188234,103.957950593135,510136
250 PASIR RIS ST 21,1.37023855243085,103.962894246393,510250
160 PASIR RIS ST 13,1.36429559341709,103.962306880543,510160
457 PASIR RIS DR 4,1.37183660981489,103.959469524587,510457
717 PASIR RIS ST 72,1.38262059331192,103.936631122283,510717
603 ELIAS RD,1.37685178454262,103.943718967412,510603
585 PASIR RIS ST 53,1.37535084700775,103.947376563493,510585
235 PASIR RIS ST 21,1.37346122110823,103.962314187689,510235
623B PUNGGOL CTRL,1.39935935540286,103.911836712507,822623
